updated_species_id,updated_compound_id,charge,value,name of file,data type,original order,old_compound_id,old_species_id
CHB_15895_0,CHB_15895,0,-905340,436_dG,dG_f,2912,CHB_15895,CHB_15895_0
CHB_37480_-2,CHB_37480,-2,-1756690,437_dG,dG_f,2913,CHB_37480,CHB_37480_-2
CHB_37480_-1,CHB_37480,-1,-1791770,438_dG,dG_f,2914,CHB_37480,CHB_37480_-1
CHB_4141_-2,CHB_4141,-2,-1756810,439_dG,dG_f,2915,CHB_4141,CHB_4141_-2
CHB_4141_-1,CHB_4141,-1,-1793570,440_dG,dG_f,2916,CHB_4141,CHB_4141_-1
CHB_16217_0,CHB_16217,0,-903500,441_dG,dG_f,2917,CHB_16217,CHB_16217_0
CHB_16938_-2,CHB_16938,-2,-1746080,442_dG,dG_f,2918,CHB_16938,CHB_16938_-2
CHB_16938_-1,CHB_16938,-1,-1782730,443_dG,dG_f,2919,CHB_16938,CHB_16938_-1
CHB_16077_-2,CHB_16077,-2,-1756870,444_dG,dG_f,2920,CHB_29042,CHB_29042_-2
CHB_16077_-1,CHB_16077,-1,-1793980,445_dG,dG_f,2921,CHB_29042,CHB_29042_-1
CHB_4170_-2,CHB_4170,-2,-1763940,446_dG,dG_f,2922,CHB_4170,CHB_4170_-2
CHB_4170_-1,CHB_4170,-1,-1800590,447_dG,dG_f,2923,CHB_4170,CHB_4170_-1
CHB_17378_0,CHB_17378,0,-440020,448_dG,dG_f,2924,CHB_17378,CHB_17378_0
CHB_29052_-2,CHB_29052,-2,-1288600,449_dG,dG_f,2925,CHB_29052,CHB_29052_-2
CHB_29052_-1,CHB_29052,-1,-1321140,450_dG,dG_f,2926,CHB_29052,CHB_29052_-1
CHB_16659_-1,CHB_16659,-1,-661010,451_dG,dG_f,2927,CHB_16659,CHB_16659_-1
CHB_16659_0,CHB_16659,0,-681100,452_dG,dG_f,2928,CHB_16659,CHB_16659_0
CHB_17754_0,CHB_17754,0,-497480,453_dG,dG_f,2929,CHB_17754,CHB_17754_0
CHB_15978_-2,CHB_15978,-2,-1358960,454_dG,dG_f,2930,CHB_15978,CHB_15978_-2
CHB_15978_-1,CHB_15978,-1,-1397040,455_dG,dG_f,2931,CHB_15978,CHB_15978_-1
CHB_17201_-1,CHB_17201,-1,-473600,456_dG,dG_f,2932,CHB_17201,CHB_17201_-1
CHB_17201_0,CHB_17201,0,-520200,457_dG,dG_f,2933,CHB_17201,CHB_17201_0
CHB_17201_1,CHB_17201,1,-538100,458_dG,dG_f,2934,CHB_17201,CHB_17201_1
CHB_16891_-1,CHB_16891,-1,-468600,459_dG,dG_f,2935,CHB_16891,CHB_16891_-1
CHB_16891_0,CHB_16891,0,-486700,460_dG,dG_f,2936,CHB_16891,CHB_16891_0
CHB_17742_-2,CHB_17742,-2,-951780,461_dG,dG_f,2937,CHB_17742,CHB_17742_-2
CHB_32797_-2,CHB_32797,-2,-840180,462_dG,dG_f,2938,CHB_32797,CHB_32797_-2
CHB_16510_-1,CHB_16510,-1,-518400,463_dG,dG_f,2939,CHB_16510,CHB_16510_-1
CHB_16510_0,CHB_16510,0,-544100,464_dG,dG_f,2940,CHB_16510,CHB_16510_0
CHB_30841_-1,CHB_30841,-1,-608550,465_dG,dG_f,2941,CHB_30841,CHB_30841_-1
CHB_30841_0,CHB_30841,0,-630200,466_dG,dG_f,2942,CHB_30841,CHB_30841_0
CHB_17368_-2,CHB_17368,-2,209100,467_dG,dG_f,2943,CHB_17368,CHB_17368_-2
CHB_17368_-1,CHB_17368,-1,140300,468_dG,dG_f,2944,CHB_17368,CHB_17368_-1
CHB_17368_0,CHB_17368,0,89500,469_dG,dG_f,2945,CHB_17368,CHB_17368_0
CHB_17368_1,CHB_17368,1,79200,470_dG,dG_f,2946,CHB_17368,CHB_17368_1
CHB_18202_0,CHB_18202,0,-944730,471_dG,dG_f,2947,CHB_18202,CHB_18202_0
CHB_17808_-4,CHB_17808,-4,-2066440,472_dG,dG_f,2948,CHB_17808,CHB_17808_-4
CHB_17808_-3,CHB_17808,-3,-2121010,473_dG,dG_f,2949,CHB_17808,CHB_17808_-3
CHB_17808_-2,CHB_17808,-2,-2161990,474_dG,dG_f,2950,CHB_17808,CHB_17808_-2
CHB_17202_-3,CHB_17202,-3,-1200430,475_dG,dG_f,2951,CHB_17202,CHB_17202_-3
CHB_17202_-2,CHB_17202,-2,-1255420,476_dG,dG_f,2952,CHB_17202,CHB_17202_-2
CHB_17202_-1,CHB_17202,-1,-1293840,477_dG,dG_f,2953,CHB_17202,CHB_17202_-1
CHB_16881_0,CHB_16881,0,223800,478_dG,dG_f,2954,CHB_16881,CHB_16881_0
CHB_17596_-1,CHB_17596,-1,-358020,479_dG,dG_f,2955,CHB_17596,CHB_17596_-1
CHB_17596_0,CHB_17596,0,-409150,480_dG,dG_f,2956,CHB_17596,CHB_17596_0
CHB_28189_0,CHB_28189,0,-1587710,481_dG,dG_f,2957,CHB_28189,CHB_28189_0
CHB_16039_-5,CHB_16039,-5,-2925310,482_dG,dG_f,2958,CHB_16039,CHB_16039_-5
CHB_16039_-4,CHB_16039,-4,-2982900,483_dG,dG_f,2959,CHB_16039,CHB_16039_-4
CHB_16039_-3,CHB_16039,-3,-3026280,484_dG,dG_f,2960,CHB_16039,CHB_16039_-3
CHB_16769_-1,CHB_16769,-1,-595880,485_dG,dG_f,2961,CHB_16769,CHB_16769_-1
CHB_16810_-2,CHB_16810,-2,-793410,486_dG,dG_f,2962,CHB_16810,CHB_16810_-2
CHB_16810_-1,CHB_16810,-1,-820100,487_dG,dG_f,2963,CHB_16810,CHB_16810_-1
CHB_16810_0,CHB_16810,0,-834200,488_dG,dG_f,2964,CHB_16810,CHB_16810_0
CHB_36219_0,CHB_36219,0,-1567330,489_dG,dG_f,2965,CHB_36219,CHB_36219_0
CHB_6359_0,CHB_6359,0,-1575220,490_dG,dG_f,2966,CHB_6359,CHB_6359_0
CHB_15589_-2,CHB_15589,-2,-842660,491_dG,dG_f,2967,CHB_15589,CHB_15589_-2
CHB_15589_-1,CHB_15589,-1,-872680,492_dG,dG_f,2968,CHB_15589,CHB_15589_-1
CHB_15589_0,CHB_15589,0,-892100,493_dG,dG_f,2969,CHB_15589,CHB_15589_0
CHB_30780_-2,CHB_30780,-2,-592090,494_dG,dG_f,2970,CHB_30780,CHB_30780_-2
CHB_30780_-1,CHB_30780,-1,-627600,495_dG,dG_f,2971,CHB_30780,CHB_30780_-1
CHB_30780_0,CHB_30780,0,-638600,496_dG,dG_f,2972,CHB_30780,CHB_30780_0
CHB_17306_0,CHB_17306,0,-1574690,497_dG,dG_f,2973,CHB_17306,CHB_17306_0
CHB_16298_-2,CHB_16298,-2,-1793580,498_dG,dG_f,2974,CHB_16298,CHB_16298_-2
CHB_16298_-1,CHB_16298,-1,-1830680,499_dG,dG_f,2975,CHB_16298,CHB_16298_-1
CHB_16899_0,CHB_16899,0,-942610,500_dG,dG_f,2976,CHB_16899,CHB_16899_0
CHB_35374_-2,CHB_35374,-2,-1754560,501_dG,dG_f,2977,CHB_35374,CHB_35374_-2
CHB_35374_-1,CHB_35374,-1,-1791320,502_dG,dG_f,2978,CHB_35374,CHB_35374_-1
CHB_43896_-2,CHB_43896,-2,-1759870,503_dG,dG_f,2979,CHB_43896,CHB_43896_-2
CHB_43896_-1,CHB_43896,-1,-1796630,504_dG,dG_f,2980,CHB_43896,CHB_43896_-1
CHB_48430_-1,CHB_48430,-1,-445140,505_dG,dG_f,2981,CHB_48430,CHB_48430_-1
CHB_30934_-2,CHB_30934,-2,-843900,506_dG,dG_f,2982,CHB_30934,CHB_30934_-2
CHB_30719_-2,CHB_30719,-2,-600700,507_dG,dG_f,2983,CHB_30719,CHB_30719_-2
CHB_30719_-1,CHB_30719,-1,-636490,508_dG,dG_f,2984,CHB_30719,CHB_30719_-1
CHB_30744_-2,CHB_30744,-2,-793290,509_dG,dG_f,2985,CHB_30744,CHB_30744_-2
CHB_30744_-1,CHB_30744,-1,-818200,510_dG,dG_f,2986,CHB_30744,CHB_30744_-1
CHB_30744_0,CHB_30744,0,-832800,511_dG,dG_f,2987,CHB_30744,CHB_30744_0
CHB_7815_-2,CHB_7815,-2,-1138880,512_dG,dG_f,2988,CHB_7815,CHB_7815_-2
CHB_16821_-1,CHB_16821,-1,-469150,513_dG,dG_f,2989,CHB_16821,CHB_16821_-1
CHB_16821_0,CHB_16821,0,-488100,514_dG,dG_f,2990,CHB_16821,CHB_16821_0
CHB_15756_-1,CHB_15756,-1,-259400,515_dG,dG_f,2991,CHB_15756,CHB_15756_-1
CHB_15756_0,CHB_15756,0,-286800,516_dG,dG_f,2992,CHB_15756,CHB_15756_0
CHB_18021_-3,CHB_18021,-3,-1263650,517_dG,dG_f,2993,CHB_18021,CHB_18021_-3
CHB_18021_-2,CHB_18021,-2,-1303610,518_dG,dG_f,2994,CHB_18021,CHB_18021_-2
CHB_17835_-2,CHB_17835,-2,-1496380,519_dG,dG_f,2995,CHB_17835,CHB_17835_-2
CHB_17835_-2,CHB_17835,-2,-1539990,520_dG,dG_f,2996,CHB_17835,CHB_17835_-2
CHB_17794_-3,CHB_17794,-3,-1502540,521_dG,dG_f,2997,CHB_17794,CHB_17794_-3
CHB_17794_-2,CHB_17794,-2,-1545520,522_dG,dG_f,2998,CHB_17794,CHB_17794_-2
CHB_18110_-3,CHB_18110,-3,-1448670,523_dG,dG_f,2999,CHB_18110,CHB_18110_-3
CHB_18110_-2,CHB_18110,-2,-1484200,524_dG,dG_f,3000,CHB_18110,CHB_18110_-2
CHB_18110_-1,CHB_18110,-1,-1505800,525_dG,dG_f,3001,CHB_18110,CHB_18110_-1
CHB_15811_-3,CHB_15811,-3,-1305200,526_dG,dG_f,3002,CHB_15811,CHB_15811_-3
CHB_15811_-2,CHB_15811,-2,-1360750,527_dG,dG_f,3003,CHB_15811,CHB_15811_-2
CHB_15811_-1,CHB_15811,-1,-1397510,528_dG,dG_f,3004,CHB_15811,CHB_15811_-1
CHB_15811_0,CHB_15811,0,-1409400,529_dG,dG_f,3005,CHB_15811,CHB_15811_0
CHB_17824_0,CHB_17824,0,-185230,530_dG,dG_f,3006,CHB_17824,CHB_17824_0
CHB_17111_-5,CHB_17111,-5,-3284250,531_dG,dG_f,3007,CHB_17111,CHB_17111_-5
CHB_17111_-4,CHB_17111,-4,-3325230,532_dG,dG_f,3008,CHB_17111,CHB_17111_-4
CHB_17111_-3,CHB_17111,-3,-3363420,533_dG,dG_f,3009,CHB_17111,CHB_17111_-3
CHB_15361_-1,CHB_15361,-1,-472270,534_dG,dG_f,3010,CHB_15361,CHB_15361_-1
CHB_15361_0,CHB_15361,0,-486000,535_dG,dG_f,3011,CHB_15361,CHB_15361_0
CHB_15963_0,CHB_15963,0,-774800,536_dG,dG_f,3012,CHB_15963,CHB_15963_0
CHB_35425_-2,CHB_35425,-2,-1587700,537_dG,dG_f,3013,CHB_35425,CHB_35425_-2
CHB_35425_-1,CHB_35425,-1,-1625880,538_dG,dG_f,3014,CHB_35425,CHB_35425_-1
CHB_17363_-2,CHB_17363,-2,-1595320,539_dG,dG_f,3015,CHB_17363,CHB_17363_-2
CHB_17363_-1,CHB_17363,-1,-1633500,540_dG,dG_f,3016,CHB_17363,CHB_17363_-1
CHB_17924_0,CHB_17924,0,-946360,541_dG,dG_f,3017,CHB_17924,CHB_17924_0
CHB_17044_-2,CHB_17044,-2,-1793100,542_dG,dG_f,3018,CHB_17044,CHB_17044_-2
CHB_17044_-1,CHB_17044,-1,-1829750,543_dG,dG_f,3019,CHB_17044,CHB_17044_-1
CHB_48649_0,CHB_48649,0,-911950,544_dG,dG_f,3020,CHB_48649,CHB_48649_0
CHB_17992_0,CHB_17992,0,-1564700,545_dG,dG_f,3021,CHB_17992,CHB_17992_0
CHB_35697_-1,CHB_35697,-1,-128750,546_dG,dG_f,3022,CHB_35697,CHB_35697_-1
CHB_35697_0,CHB_35697,0,-154100,547_dG,dG_f,3023,CHB_35697,CHB_35697_0
CHB_16551_0,CHB_16551,0,-1582760,548_dG,dG_f,3024,CHB_16551,CHB_16551_0
CHB_17775_-1,CHB_17775,-1,-325900,549_dG,dG_f,3025,CHB_17775,CHB_17775_-1
CHB_17775_-1,CHB_17775,-1,-356900,550_dG,dG_f,3026,CHB_17775,CHB_17775_-1
CHB_17151_0,CHB_17151,0,-784090,551_dG,dG_f,3027,CHB_17151,CHB_17151_0
CHB_18391_-1,CHB_18391,-1,-1128300,552_dG,dG_f,3028,CHB_18391,CHB_18391_-1
CHB_16001_-4,CHB_16001,-4,-2206200,1_dGprime,dG_f_prime,3029,CHB_16001,CHB_16001_-4
CHB_17170_1,CHB_17170,1,321800,2_dGprime,dG_f_prime,3030,CHB_17170,CHB_17170_1
CHB_18139_1,CHB_18139,1,443800,3_dGprime,dG_f_prime,3031,CHB_18139,CHB_18139_1
CHB_15767_0,CHB_15767,0,15400,4_dGprime,dG_f_prime,3032,CHB_15767,CHB_15767_0
CHB_30793_-1,CHB_30793,-1,-75700,5_dGprime,dG_f_prime,3033,CHB_30793,CHB_30793_-1
CHB_27839_-1,CHB_27839,-1,-236500,6_dGprime,dG_f_prime,3034,CHB_27839,CHB_27839_-1
CHB_28665_-1,CHB_28665,-1,-231000,7_dGprime,dG_f_prime,3035,CHB_28665,CHB_28665_-1
CHB_30747_-1,CHB_30747,-1,-77300,8_dGprime,dG_f_prime,3036,CHB_30747,CHB_30747_-1
CHB_27893_-1,CHB_27893,-1,-226000,9_dGprime,dG_f_prime,3037,CHB_27893,CHB_27893_-1
CHB_30748_-1,CHB_30748,-1,-155000,10_dGprime,dG_f_prime,3038,CHB_30748,CHB_30748_-1
CHB_27789_0,CHB_27789,0,90000,11_dGprime,dG_f_prime,3039,CHB_27789,CHB_27789_0
CHB_27385_0,CHB_27385,0,-45100,12_dGprime,dG_f_prime,3040,CHB_27385,CHB_27385_0
CHB_35255_0,CHB_35255,0,-25800,13_dGprime,dG_f_prime,3041,CHB_35255,CHB_35255_0
CHB_34036_0,CHB_34036,0,103200,14_dGprime,dG_f_prime,3042,CHB_34036,CHB_34036_0
CHB_34024_0,CHB_34024,0,3700,15_dGprime,dG_f_prime,3043,CHB_34024,CHB_34024_0
CHB_36015_0,CHB_36015,0,53200,16_dGprime,dG_f_prime,3044,CHB_36015,CHB_36015_0
CHB_81599_0,CHB_81599,0,94300,17_dGprime,dG_f_prime,3045,CHB_81599,CHB_81599_0
CHB_47554_0,CHB_47554,0,166900,18_dGprime,dG_f_prime,3046,CHB_47554,CHB_47554_0
CHB_82163_0,CHB_82163,0,164600,19_dGprime,dG_f_prime,3047,CHB_82163,CHB_82163_0
CHB_39227_0,CHB_39227,0,-49600,20_dGprime,dG_f_prime,3048,CHB_39227,CHB_39227_0
CHB_76287_0,CHB_76287,0,-27500,21_dGprime,dG_f_prime,3049,CHB_76287,CHB_76287_0
CHB_36018_0,CHB_36018,0,44600,22_dGprime,dG_f_prime,3050,CHB_36018,CHB_36018_0
CHB_3623_0,CHB_3623,0,306000,23_dGprime,dG_f_prime,3051,CHB_3623,CHB_3623_0
CHB_32498_0,CHB_32498,0,247300,24_dGprime,dG_f_prime,3052,CHB_32498,CHB_32498_0
CHB_36693_0,CHB_36693,0,244800,25_dGprime,dG_f_prime,3053,CHB_36693,CHB_36693_0
CHB_536_0,CHB_536,0,241300,26_dGprime,dG_f_prime,3054,CHB_536,CHB_536_0
CHB_18860_0,CHB_18860,0,193900,27_dGprime,dG_f_prime,3055,CHB_18860,CHB_18860_0
CHB_483_0,CHB_483,0,182700,28_dGprime,dG_f_prime,3056,CHB_483,CHB_483_0
CHB_30955_0,CHB_30955,0,179000,29_dGprime,dG_f_prime,3057,CHB_30955,CHB_30955_0
CHB_18855_0,CHB_18855,0,137300,30_dGprime,dG_f_prime,3058,CHB_18855,CHB_18855_0
CHB_36696_0,CHB_36696,0,130700,31_dGprime,dG_f_prime,3059,CHB_36696,CHB_36696_0
CHB_36697_0,CHB_36697,0,135000,32_dGprime,dG_f_prime,3060,CHB_36697,CHB_36697_0
CHB_36698_0,CHB_36698,0,86400,33_dGprime,dG_f_prime,3061,CHB_36698,CHB_36698_0
CHB_5692_0,CHB_5692,0,46000,34_dGprime,dG_f_prime,3062,CHB_5692,CHB_5692_0
CHB_19984_-1,CHB_19984,-1,-83800,35_dGprime,dG_f_prime,3063,CHB_19984,CHB_19984_-1
PBC_5765_-1,PBC_5765,-1,-148300,36_dGprime,dG_f_prime,3064,PBC_5765,PBC_5765_-1
PBC_5784_-1,PBC_5784,-1,-157300,37_dGprime,dG_f_prime,3065,PBC_5784,PBC_5784_-1
CHB_48624_-1,CHB_48624,-1,-141200,38_dGprime,dG_f_prime,3066,CHB_48624,CHB_48624_-1
CHB_83287_-1,CHB_83287,-1,-142800,39_dGprime,dG_f_prime,3067,CHB_83287,CHB_83287_-1
PBC_5811_-1,PBC_5811,-1,-152100,40_dGprime,dG_f_prime,3068,PBC_5811,PBC_5811_-1
PBC_66121_-1,PBC_66121,-1,-212700,41_dGprime,dG_f_prime,3069,PBC_66121,PBC_66121_-1
PBC_5812_-1,PBC_5812,-1,-200900,42_dGprime,dG_f_prime,3070,PBC_5812,PBC_5812_-1
PBC_6940_-1,PBC_6940,-1,-47300,43_dGprime,dG_f_prime,3071,PBC_6940,PBC_6940_-1
PBC_11456_-1,PBC_11456,-1,-40800,44_dGprime,dG_f_prime,3072,PBC_11456,PBC_11456_-1
PBC_11464_-1,PBC_11464,-1,-34100,45_dGprime,dG_f_prime,3073,PBC_11464,PBC_11464_-1
CHB_59122_-1,CHB_59122,-1,15700,46_dGprime,dG_f_prime,3074,CHB_59122,CHB_59122_-1
PBC_12060_-1,PBC_12060,-1,18100,47_dGprime,dG_f_prime,3075,PBC_12060,PBC_12060_-1
PBC_12085_-1,PBC_12085,-1,20900,48_dGprime,dG_f_prime,3076,PBC_12085,PBC_12085_-1
PBC_12476_-1,PBC_12476,-1,-12600,49_dGprime,dG_f_prime,3077,PBC_12476,PBC_12476_-1
CHB_420128_-1,CHB_420128,-1,-246700,50_dGprime,dG_f_prime,3078,CHB_420128,CHB_420128_-1
PBC_82009_-1,PBC_82009,-1,6600,51_dGprime,dG_f_prime,3079,PBC_82009,PBC_82009_-1
CHB_33185_0,CHB_33185,0,69500,52_dGprime,dG_f_prime,3080,CHB_33185,CHB_33185_0
CHB_36026_0,CHB_36026,0,-7400,53_dGprime,dG_f_prime,3081,CHB_36026,CHB_36026_0
PBC_10899_0,PBC_10899,0,240500,54_dGprime,dG_f_prime,3082,PBC_10899,PBC_10899_0
PBC_8881_0,PBC_8881,0,164100,55_dGprime,dG_f_prime,3083,PBC_8881,PBC_8881_0
PBC_8005_0,PBC_8005,0,334900,56_dGprime,dG_f_prime,3084,PBC_8005,PBC_8005_0
PBC_6563_0,PBC_6563,0,321100,57_dGprime,dG_f_prime,3085,PBC_6563,PBC_6563_0
PBC_10977_0,PBC_10977,0,418600,58_dGprime,dG_f_prime,3086,PBC_10977,PBC_10977_0
CHB_15724_0,CHB_15724,0,444000,59_dGprime,dG_f_prime,3087,CHB_15724,CHB_15724_0
CHB_17754_0,,0,-600.603723,1_dS,dS_f,1,,CHB_17754_0
CHB_29805_0,,0,-400.2376,2_dS,dS_f,2,,CHB_29805_0
CHB_16004_0,,0,-508.6248,3_dS,dS_f,3,,CHB_16004_0
CHB_1148_0,,0,-617.012,4_dS,dS_f,4,,CHB_64552_0
CHB_60647_0,,0,-725.3992,5_dS,dS_f,5,,CHB_60647_0
CHB_86542_0,,0,-833.7864,6_dS,dS_f,6,,CHB_86542_0
CHB_73752_0,,0,-942.1736,7_dS,dS_f,7,,CHB_73752_0
CHB_86543_0,,0,-1050.5608,8_dS,dS_f,8,,CHB_86543_0
CHB_73753_0,,0,-1158.948,9_dS,dS_f,9,,CHB_73753_0
PBC_21488_0,,0,-1267.3352,10_dS,dS_f,10,,PBC_21488_0
CHB_16995_0,,0,-364.0213315,11_dS,dS_f,11,,CHB_16995_0
CHB_30794_0,,0,-455.8352,12_dS,dS_f,12,,CHB_30794_0
CHB_30031_0,,0,-564.6408,13_dS,dS_f,13,,CHB_30031_0
CHB_17859_0,,0,-655.4552,14_dS,dS_f,14,,CHB_17859_0
CHB_30832_0,,0,-757.9848,15_dS,dS_f,15,,CHB_30832_0
CHB_30531_0,,0,-861.7696,16_dS,dS_f,16,,CHB_30531_0
CHB_9300_0,,0,-973.0856,17_dS,dS_f,17,,CHB_9300_0
CHB_48131_0,,0,-1082.3096,18_dS,dS_f,18,,CHB_48131_0
CHB_41865_0,,0,-1190.6968,19_dS,dS_f,19,,CHB_41865_0
CHB_30746_0,,0,-406.8336,20_dS,dS_f,20,,CHB_30746_0
CHB_10589_0,,0,-525.6808,21_dS,dS_f,21,,CHB_10589_0
CHB_36632_0,,0,-531.5384,22_dS,dS_f,22,,CHB_36632_0
CHB_36635_0,,0,-529.8648,23_dS,dS_f,23,,CHB_36635_0
CHB_29806_0,,0,-432.936441,24_dS,dS_f,24,,CHB_29806_0
MAN_10204_0,,0,-850.48512,25_dS,dS_f,25,,CHB_28816_0
CHB_30769_0,,0,-945.11624,26_dS,dS_f,26,,CHB_30769_0
CHB_17790_0,,0,-236.576,27_dS,dS_f,27,,CHB_17790_0
CHB_16236_0,,0,-357.596,28_dS,dS_f,28,,CHB_16236_0
CHB_28831_0,,0,-469.2984,29_dS,dS_f,29,,CHB_28831_0
CHB_16188_0,,0,-1022.1128,30_dS,dS_f,30,,CHB_16188_0
CHB_44884_0,,0,-691.9304,31_dS,dS_f,31,,CHB_44884_0
CHB_87393_0,,0,-802.6993124,32_dS,dS_f,32,,CHB_87393_0
CHB_28885_0,,0,-582.7064,33_dS,dS_f,33,,CHB_28885_0
PBC_8129_0,,0,-915.9472749,34_dS,dS_f,34,,CHB_88619_0
CHB_17824_0,,0,-488.344793,35_dS,dS_f,35,,CHB_17824_0
CHB_31457_0,,0,-1104.4416,36_dS,dS_f,36,,CHB_31457_0
CHB_84268_0,,0,-996.0544,37_dS,dS_f,37,,CHB_84268_0
CHB_17935_0,,0,-887.6672,38_dS,dS_f,38,,CHB_17935_0
CHB_34787_0,,0,-779.28,39_dS,dS_f,39,,CHB_34787_0
CHB_16842_0,,0,-119.752,40_dS,dS_f,40,,CHB_16842_0
CHB_88528_0,,0,-670.8928,41_dS,dS_f,41,,CHB_88528_0
CHB_45074_0,,0,-562.5056,42_dS,dS_f,42,,CHB_45074_0
CHB_15743_0,,0,-454.1184,43_dS,dS_f,43,,CHB_15743_0
CHB_17153_0,,0,-345.7312,44_dS,dS_f,44,,CHB_17153_0
CHB_15343_0,,0,-237.344,45_dS,dS_f,45,,CHB_15343_0
CHB_30805_0,,0,-1383.2072,46_dS,dS_f,46,,CHB_30805_0
CHB_32368_0,,0,-1274.82,47_dS,dS_f,47,,CHB_32368_0
CHB_30813_0,,0,-1166.4328,48_dS,dS_f,48,,CHB_30813_0
CHB_29019_0,,0,-1058.0456,49_dS,dS_f,49,,CHB_29019_0
CHB_15740_0,,0,-178.8144,50_dS,dS_f,50,,CHB_15740_0
CHB_28837_0,,0,-949.6584,51_dS,dS_f,51,,CHB_28837_0
CHB_45571_0,,0,-841.2712,52_dS,dS_f,52,,CHB_45571_0
CHB_30776_0,,0,-732.884,53_dS,dS_f,53,,CHB_30776_0
CHB_17418_0,,0,-624.4968,54_dS,dS_f,54,,CHB_17418_0
CHB_30772_0,,0,-516.1096,55_dS,dS_f,55,,CHB_30772_0
CHB_17272_0,,0,-407.7224,56_dS,dS_f,56,,CHB_17272_0
CHB_30089_0,,0,-299.3352,57_dS,dS_f,57,,CHB_30089_0
CHB_28306_0,,0,-424.5295,58_dS,dS_f,58,,CHB_28306_0
CHS_388344_0,,0,-951.68,59_dS,dS_f,59,,CHB_17140_0
CHB_46994_0,,0,-1012.28,60_dS,dS_f,60,,PBC_66308_0
CHB_45506_0,,0,-945.90648,61_dS,dS_f,61,,PBC_5311110_0
CHB_53455_0,,0,-991.08,62_dS,dS_f,62,,CHB_15936_0
CHB_37721_0,,0,-1154.376,63_dS,dS_f,63,,CHB_48095_0
CHB_28552_0,,0,-963.68,64_dS,dS_f,64,,CHB_17173_0
CHB_28543_0,,0,-997.98,65_dS,dS_f,65,,CHB_16789_0
CHB_17992_0,,0,-2130.370619,66_dS,dS_f,66,,CHB_17992_0
CHB_4139_0,,0,-1162.376,67_dS,dS_f,67,,CHB_4139_0
CHB_4167_0,,0,-1162.476,68_dS,dS_f,68,,CHB_4167_0
CHB_4208_0,,0,-1167.076,69_dS,dS_f,69,,CHB_4208_0
CHB_28189_0,,0,-2202.817374,70_dS,dS_f,70,,CHB_28189_0
CHB_48674_0,,0,-1179.376,71_dS,dS_f,71,,CHB_48674_0
CHB_17306_0,,0,-2224.953882,72_dS,dS_f,72,,CHB_17306_0
CHB_36219_0,,0,-2232.936441,73_dS,dS_f,73,,CHB_36219_0
CHB_25888_0,,0,-614.04,74_dS,dS_f,74,,CHB_25888_0
CHB_32891_0,,0,-834.58,75_dS,dS_f,75,,CHB_32891_0
CHB_23975_0,,0,-285.359718,76_dS,dS_f,76,,CHB_23975_0
CHB_29021_0,,0,-727.8664,77_dS,dS_f,77,,CHB_29021_0
CHB_25462_0,,0,-508.91632,78_dS,dS_f,78,,CHB_25462_0
CHB_32879_0,,0,-400.31992,79_dS,dS_f,79,,CHB_32879_0
CHB_30363_0,,0,-512.07524,80_dS,dS_f,80,,CHB_30363_0
CHB_30362_0,,0,-623.102544,81_dS,dS_f,81,,CHB_30362_0
CHB_16183_0,,0,-183.498239,82_dS,dS_f,82,,CHB_16183_0
CHB_88374_0,,0,-734.129848,83_dS,dS_f,83,,CHB_88374_0
CHB_17590_0,,0,-955.1008,84_dS,dS_f,84,,CHB_17590_0
PBC_11582_0,,0,-845.157152,85_dS,dS_f,85,,PBC_11582_0
CHB_88849_0,,0,-956.184456,86_dS,dS_f,86,,CHB_88849_0
PBC_18591_0,,0,-1067.21176,87_dS,dS_f,87,,PBC_18591_0
CHB_29005_0,,0,-674.62,88_dS,dS_f,88,,CHB_29005_0
PBC_8143_0,,0,-1075.2421,89_dS,dS_f,89,,PBC_8143_0
CHB_16830_0,,0,-304.8445,90_dS,dS_f,90,,CHB_16830_0
PBC_8127_0,,0,-966.8549,91_dS,dS_f,91,,PBC_8127_0
CHB_5712_0,,0,-858.4677,92_dS,dS_f,92,,CHB_5712_0
CHB_74848_0,,0,-750.0805,93_dS,dS_f,93,,CHB_74848_0
CHB_43799_0,,0,-640.0197,94_dS,dS_f,94,,CHB_43799_0
CHB_39870_0,,0,-530.3773,95_dS,dS_f,95,,CHB_39870_0
CHB_15862_0,,0,-424.0821,96_dS,dS_f,96,,CHB_15862_0
CHB_15891_0,,0,-671.4465,97_dS,dS_f,97,,CHB_15891_0
PBC_16607_0,,0,-1142.9536,98_dS,dS_f,98,,PBC_16607_0
PBC_14115_0,,0,-1034.5664,99_dS,dS_f,99,,PBC_14115_0
PBC_14109_0,,0,-926.1792,100_dS,dS_f,100,,PBC_14109_0
PBC_10864_0,,0,-817.792,101_dS,dS_f,101,,PBC_10864_0
CHB_44194_0,,0,-709.4048,102_dS,dS_f,102,,CHB_44194_0
CHB_17578_0,,0,-379.2224,103_dS,dS_f,103,,CHB_17578_0
CHB_42630_0,,0,-601.0176,104_dS,dS_f,104,,CHB_42630_0
CHB_16101_0,,0,-490.9568,105_dS,dS_f,105,,CHB_16101_0
CHB_16881_0,,0,-423.612276,106_dS,dS_f,106,,CHB_16881_0
CHB_16716_0,,0,-277.948,107_dS,dS_f,107,,CHB_16716_0
CHB_17231_0,,0,-444.9792,108_dS,dS_f,108,,CHB_17231_0
