Ca,Co,IS,K,Keq,Li,Mg,Mn,Na,T,Zn,deltaH,pH,rxn_formula,rxn_id,reference_id
,,0.091458245,,2.237605734,,,,,298.15,,,8.087,CHB_15846 + CHB_17347 = CHB_16422 + CHB_16908,Keq_866,56TAL/MAR
,,0.037321273,,0.028185748,,,,,298.15,,,6.044,CHB_15846 + CHB_17347 = CHB_16422 + CHB_16908,Keq_861,56TAL/MAR
,,0.020285443,,0.833,,,,,310.15,,,7.5,CHB_17363 = CHB_16332,Keq_860,56STU/HOR
,,0.046248797,,0.113519747,,,,,298.15,,,6.598,CHB_15846 + CHB_17347 = CHB_16422 + CHB_16908,Keq_863,56TAL/MAR
,,0.355180845,0.277589389,1.50E-06,,,,,300.15,,,7,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_626,53OLS/ANF
,,0.04541575,,0.0193,,,,,298.15,,,6.563,CHB_15846 + CHB_541975 = CHB_16908 + MAN_10082,Keq_869,56TAL/MAR
,,0.266781325,0.233386864,4.60E-07,,,,,300.15,,,6.5,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_625,53OLS/ANF
,,0.043066499,,2.333,,,,,308.15,,,5.8,MAN_10212 = CHB_16023,Keq_1326,62UEH
,,0.147438422,0.100218539,0.00027,,,,,311.15,,,7.5,CHB_28187 = CHB_16523 + CHB_16842,Keq_1327,62WIL/SNE
,,0.024923961,,0.13,,0.001,,0.0033,305.15,,,8,CHB_10983 + CHB_15846 = CHB_13705 + CHB_16908,Keq_1324,62SHU/DOU
,,0.075855325,0.066343094,0.09,,,,,310.15,,,6.6,CHB_15639 + CHB_29985 = CHB_15635 + CHB_7274,Keq_1325,62SIL
,,0.049972003,,0.000104,,,,,298.15,,,8,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_1322,62RAV/WOL2
,,0.251154979,0.155844982,0.609756,,,,,310.15,,,7.3,CHB_16810 + CHB_16977 = CHB_15361 + CHB_29985,Keq_1323,62SEG/BEA
,0.000307692,0.081440051,0.0153846,1.2,0.00519435,,,,310.15,,,8,CHB_29985 + CHB_35266 = CHB_16810 + CHB_17279,Keq_1320,62PET
,,0.049972003,,0.000103,,,,,298.15,,,8,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_1321,62RAV/WOL
,,0.25,0.2405,0.0338,,4.60E-05,,,311.15,,,7.145,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2855,79LAW/VEE
,,0.25,0.2405,0.0339,,4.80E-05,,,311.15,,,7.14,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2854,79LAW/VEE
,,0.25,0.2405,0.0172,,7.30E-05,,,311.15,,,7.007,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2857,79LAW/VEE
,,0.25,0.2405,0.0347,,4.70E-05,,,311.15,,,7.143,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2856,79LAW/VEE
,,0.25,0.2432,0.026,,5.60E-06,,,311.15,,,6.998,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2851,79LAW/VEE
,,0.25,0.2432,0.0358,,3.50E-06,,,311.15,,,7.112,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_2850,79LAW/VEE
,,0.147438422,0.100218539,0.00027,,,,,311.15,,,7.5,CHB_74819 = CHB_15570 + CHB_16842,Keq_1328,62WIL/SNE
,,0.233435815,0.166717291,8,,,,,311.15,,,7.5,CHB_15635 + CHB_28187 = CHB_15377 + CHB_16523 + CHB_1989,Keq_1329,62WIL/SNE
,,0.177590423,0.138794694,0.045,,,,,298.15,,,7,CHB_15846 + CHB_16899 = CHB_16908 + CHB_37721,Keq_3851,89SCH/GIF
,,0.25,0.016,0.72,,0.00116,,,311.15,,,7.08,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2699,78LYN/GUY
,,0.25,0.209,0.74,,0.00011,,,311.15,,,7.09,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2698,78LYN/GUY
,,0.090173354,,0.13,,,,,310.65,,,7.4,CHB_16810 + CHB_29991 = CHB_16452 + CHB_29985,Keq_621,53NIS/BAR
,,0.03171801,,0.359929829,,,,,298.15,,,7.68,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_569,53BUR/WIL
,,0.25,0.19,1.4,,0.02,,,311.15,,,7,CHB_15422 + CHB_17552 = CHB_15996 + CHB_16761,Keq_2693,78LYN/GUY
,,0.394,,,,,,,298.15,,-33.56,7.21,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_706,93TEW/KIS
,,0.25,0.19,1.08,,0.02,,,311.15,,,7,CHB_15422 + CHB_17552 = CHB_15996 + CHB_16761,Keq_2691,78LYN/GUY
,,0.25,0.2089,0.69,,0.0137,,,311.15,,,7,CHB_15422 + CHB_17552 = CHB_15996 + CHB_16761,Keq_2690,78LYN/GUY
,,0.25,0.0159,0.79,,0.00116,,,311.15,,,7.12,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2697,78LYN/GUY
,,0.25,0.208,0.52,,0.00011,,,311.15,,,7.17,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2696,78LYN/GUY
,,0.25,0.0158,0.63,,0.00116,,,311.15,,,7.17,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2695,78LYN/GUY
,,0.519,,,,,,,298.15,,-31.96,5.92,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_707,93TEW/KIS
,0.00128925,0.038987701,,,,0.00121475,,,331.85,,5.21,7.7,CHB_4167 = CHB_37721,deltaH_492,84TEW/GOL
,0.0016285,0.041754985,,,,0.001152,,,344.15,,6.34,7.7,CHB_4167 = CHB_37721,deltaH_493,84TEW/GOL
,0.0011595,0.034473174,,,,0.001067,,,298.15,,2.76,7.7,CHB_4167 = CHB_37721,deltaH_490,84TEW/GOL
,0.0015815,0.041936742,,,,0.001345,,,313.25,,4.01,7.7,CHB_4167 = CHB_37721,deltaH_491,84TEW/GOL
,,0.33,,,,,,,298.15,,-16.12,7.92,CHB_15377 + CHB_29806 = CHB_15589,deltaH_496,85GAJ/GOL
,,0.41,,,,,,,298.15,,-16.27,8.24,CHB_15377 + CHB_29806 = CHB_15589,deltaH_497,85GAJ/GOL
,,0,,,,,,,300.15,,-3.8953,7.2,CHB_15355 + CHB_15377 = CHB_15354 + CHB_30089,deltaH_494,85DAS/BRO
,,0.32,,,,,,,313.15,,-16.48,7.98,CHB_15377 + CHB_29806 = CHB_15589,deltaH_495,85GAJ/GOL
,,0.474741706,0.4,3.17,,0.008,,,298.15,,,6.29,CHB_17835 = CHB_15377 + CHB_18021,Keq_962,57WOL/BAL
,,0.42,,,,,,,320.15,,-16.94,8.06,CHB_15377 + CHB_29806 = CHB_15589,deltaH_498,85GAJ/GOL
,,0.44,,,,,,,298.15,,-16.26,7.8,CHB_15377 + CHB_29806 = CHB_15589,deltaH_499,85GAJ/GOL
,,0.088681597,,17.9,,,,0.088680479,304.15,,,5.65,CHB_15377 + CHB_28066 = 2 CHB_4167,Keq_3856,89TEW/GOL
,,0.324,,,,,,,304.65,,-32.42,6.1,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_702,93TEW/KIS
,,0.329,,,,,,,310.15,,-32.92,6.13,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_703,93TEW/KIS
,,0.3,,,,,,,298.15,,9.24,8.15,CHB_15971 = CHB_16134 + CHB_27247,deltaH_700,93LAR/TEW
,,0.305,,,,,,,298.15,,-32.03,5.7,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_701,93TEW/KIS
,,0.007119356,,,,,,,298.15,,-4.47,4.5,CHB_15377 + PBC_3081956 = CHB_4167 + PBC_99489,deltaH_258,65ONO/HIR
,,0.007119356,,,,,,,308.15,,-4.74,4.5,CHB_15377 + PBC_3081956 = CHB_4167 + PBC_99489,deltaH_259,65ONO/HIR
,,0.329,,,,,,,298.15,,-32.23,6.15,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_704,93TEW/KIS
,,0.352,,,,,,,298.15,,-32.52,6.55,CHB_15377 + CHB_16467 = CHB_16134 + CHB_16349,deltaH_705,93TEW/KIS
,,0.064180062,0.049089871,,,,,,298.15,,-37.2,7.1,CHB_17588 + PBC_458 = 2 CHB_16643,deltaH_254,62DUR/RAW
,,0.163934523,0.1,,,,,,298.15,,-2.09,8.4,CHB_15377 + CHB_27652 = CHB_53013,deltaH_255,65BAH/CAT
,,0.007119356,,,,,,,298.15,,-4.59,4.5,CHB_15377 + CHB_17306 = 2 CHB_4167,deltaH_256,65ONO/HIR
,,0.007119356,,,,,,,308.15,,-4.75,4.5,CHB_15377 + CHB_17306 = 2 CHB_4167,deltaH_257,65ONO/HIR
,,0.3,0.25,,,0.004,,,298.15,,-5.3,8.2,CHB_15377 + CHS_5378238 = CHB_17895 + CHB_42843,deltaH_250,61RAW/WAD
,,0.3,0.25,,,0.004,,,298.15,,-5.5,8.6,CHB_15377 + CHS_5378238 = CHB_17895 + CHB_42843,deltaH_251,61RAW/WAD
,,0.064180062,0.049089871,,,,,,298.15,,-47.28,7.1,CHB_17588 + MAN_10084 = CHB_16643 + CHB_47870,deltaH_252,62DUR/RAW
,,0.064180062,0.049089871,,,,,,298.15,,-36.8,7.1,CHB_17588 + CHB_17750 = CHB_16643 + CHB_17724,deltaH_253,62DUR/RAW
,,0.042295701,,0.34,,1.48E-06,,,298.15,,,8,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_3898,91KLE/RAN
,,0.254,,,,,,,298.15,,-21.83,6.47,CHB_15377 + CHB_16467 = CHB_15729 + CHB_16199,deltaH_709,93TEW/KIS
,,0.044866725,,127,,0.01,,,308.15,,,8.83,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3843,89ROM/DEM
,,0.019358927,,0.329,,0.0001,,,310.15,,,8.7,CHB_4170 = CHB_61553,Keq_3678,88TEW/STE
,,0.019358927,,0.357,,0.0001,,,316.15,,,8.7,CHB_4170 = CHB_61553,Keq_3679,88TEW/STE
,,0.019358927,,0.287,,0.0001,,,298.15,,,8.7,CHB_4170 = CHB_61553,Keq_3676,88TEW/STE
,,0.019358927,,0.31,,0.0001,,,304.95,,,8.7,CHB_4170 = CHB_61553,Keq_3677,88TEW/STE
,,0.06018179,,0.299,,0.001,,,298.15,,,8.7,CHB_4170 = CHB_61553,Keq_3674,88TEW/STE
,,0.124990658,,0.302,,0.001,,,298.15,,,8.7,CHB_4170 = CHB_61553,Keq_3675,88TEW/STE
,,0.026558927,,0.308,,0.0025,,,298.15,,,8.7,CHB_4170 = CHB_61553,Keq_3672,88TEW/STE
,,0.022058927,,0.293,,0.001,,,298.15,,,8.7,CHB_4170 = CHB_61553,Keq_3673,88TEW/STE
,,0.152559798,,0.725,,,,,316.15,,,6.59,CHB_15377 + CHB_18208 = CHB_16705 + CHB_30745,Keq_3670,88TEW/GOL
,,0.148355774,,0.776,,,,,322.15,,,6.53,CHB_15377 + CHB_18208 = CHB_16705 + CHB_30745,Keq_3671,88TEW/GOL
,,0.080895918,,0.0364,,,,0.035218049,298.15,,,9.5,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_431,50RAC
,,0.22,,,,,,,298.19,,-52,6.69,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_388,75GOL
,,0.23,,,,,,,298.19,,-57.7,7.06,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_389,75GOL
,,0.21,,,,,,,298.19,,-67.7,7.46,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_386,75GOL
,,0.22,,,,,,,298.19,,-62.9,7.25,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_387,75GOL
,,0.2,,,,,,,298.19,,-67.8,7.45,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_384,75GOL
,,0.21,,,,,,,298.19,,-69.8,7.64,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_385,75GOL
,,0.18,,,,,,,298.19,,-69.6,7.84,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_382,75GOL
,,0.19,,,,,,,298.19,,-69.2,7.67,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_383,75GOL
,,0.17,,,,,,,298.19,,-72.7,8.56,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_380,75GOL
,,0.17,,,,,,,298.19,,-70.4,7.99,CHB_15422 + CHB_4167 = CHB_16761 + CHB_4170,deltaH_381,75GOL
,,0.146366101,,6.30E-06,,,,,298.15,,,8,CHB_15846 + PBC_161843 = CHB_16908 + PBC_193291,Keq_4224,98URB/BRA
,,0.088681597,,104,,,,0.088680479,298.15,,,5.65,CHB_15377 + PBC_11823089 = CHB_4139 + CHB_46994,Keq_3921,91TEW/GOL
,,0.024195,,0.37,,,,,303.15,,,8.1,CHB_4170 = CHB_61553,Keq_3849,89SAN/SIN
,,0.068165382,,1400,,0.001,,,308.15,,,7.8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3848,89ROM/DEM
,,0.031546251,,0.314,,,,,298.15,,,7.64,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_448,52BUR
,,0.25,0.23,0.00492,,0.000563,,,288.15,,,7.004,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4040,92TEA/DOB
,,0.25,0.23,0.00555,,0.000575,,,288.15,,,7.004,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4041,92TEA/DOB
,,0.25,0.23,0.00466,,0.000689,,,288.15,,,6.991,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4042,92TEA/DOB
,,0.25,0.23,0.00466,,0.000701,,,288.15,,,6.991,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4043,92TEA/DOB
,,0.25,0.23,0.00468,,0.000628,,,288.15,,,7.039,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4044,92TEA/DOB
,,0.25,0.23,0.00451,,0.00063,,,288.15,,,7.039,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4045,92TEA/DOB
,,0.25,0.23,0.00443,,0.000803,,,278.15,,,7.026,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4046,92TEA/DOB
,,0.25,0.23,0.00441,,0.000803,,,278.15,,,7.026,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4047,92TEA/DOB
,,0.25,0.23,0.00448,,0.000635,,,278.15,,,7.032,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4048,92TEA/DOB
,,0.25,0.23,0.00482,,0.000619,,,278.15,,,7.032,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4049,92TEA/DOB
,,0.29013965,0.05,0.024109359,,0.01,,,298.15,,,8.14,CHB_13941 + CHB_15422 = CHB_16761 + CHB_17672,Keq_4298,66MAR/COH
,,0.25,0.19,1.12,,0.02,,,311.15,,,7,CHB_15422 + CHB_17552 = CHB_15996 + CHB_16761,Keq_2692,78LYN/GUY
,,0.355180845,,4,,,,,273.15,,,7,MAN_10036 = CHB_16704 + CHB_27844,Keq_2079,72KHA/ZHE
,,0.355180845,,0.6,,,,,273.15,,,7,PBC_91746281 = CHB_17562 + CHB_27844,Keq_2078,72KHA/ZHE
,,0.355180845,,8,,,,,273.15,,,7,MAN_10090 = CHB_16335 + CHB_27844,Keq_2077,72KHA/ZHE
,,0.053151479,,0.63,,0.01,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2076,72GUS/GAN
,,0.029200014,,0.33,,0.004,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2075,72GUS/GAN
,,0.017216857,,0.26,,0.001,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2074,72GUS/GAN
,,0.015634824,,0.2,,0.0006,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2073,72GUS/GAN
,,0.014845429,,0.17,,0.0004,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2072,72GUS/GAN
,,0.014062273,,0.13,,0.0002,,,310.15,,,8.5,CHB_15713 + CHB_16077 = CHB_18066 + CHB_18361,Keq_2071,72GUS/GAN
,,0.00953803,,0.18,,0.001,,,303.15,,,7.6,CHB_17069 + CHB_18009 = CHB_16207 + CHB_16474,Keq_2070,72FOR/GAU
,,0.034884695,0.01,0.58,,,,,303.15,,,7.56,CHB_16704 + CHB_26078 = CHB_17568 + CHB_35425,Keq_3249,83VIT/HUA
,,0.012000142,,1.14,,0.003,,,338.15,,,7.5,CHB_4167 = CHB_37721,Keq_3248,83TIL
,,0.012000142,,1.11,,0.003,,,333.15,,,7.5,CHB_4167 = CHB_37721,Keq_3247,83TIL
,,0.012000142,,1.07,,0.003,,,338.15,,,7.5,CHB_4167 = CHB_37721,Keq_3246,83TIL
,,0.012000142,,1.05,,0.003,,,333.15,,,7.5,CHB_4167 = CHB_37721,Keq_3245,83TIL
,,0.012000142,,1.01,,0.003,,,328.15,,,7.5,CHB_4167 = CHB_37721,Keq_3244,83TIL
,,0.012000142,,0.99,,0.003,,,323.15,,,7.5,CHB_4167 = CHB_37721,Keq_3243,83TIL
,,0.177590423,,9.00E-05,,,,0.138794694,303.15,,,7,CHB_15694 = CHB_16856 + CHB_17158,Keq_3242,83SEL/MAN
,,0.027181635,,0.38,,,,,310.15,,,8.5,CHB_16264 = CHB_16650,Keq_3241,83PIL/HAN
,,0.027181635,,0.38,,,,,310.15,,,8.5,CHB_18066 = CHB_18307,Keq_3240,83PIL/HAN
,,0.25,0.2405275,0.946,,0.00121,,,311.15,,,6.98,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2828,79LAW/VEE
,,0.116910762,,0.446,,0.01,,,320.25,,,7.4,CHB_45506 = CHB_28552,Keq_3489,85TEW/GOL2
,,0.116910762,,0.391,,0.01,,,313.15,,,7.4,CHB_45506 = CHB_28552,Keq_3488,85TEW/GOL2
,,0.012096573,,0.0664,,,,,292.35,,,8.1,CHB_15377 + CHB_16454 = CHB_14737 + CHB_16958,Keq_3686,89AIR
,,0.25,0.2405275,0.871,,0.00121,,,311.15,,,6.98,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2829,79LAW/VEE
,,0.116910762,,0.199,,0.01,,,331.95,,,7.4,CHB_46994 = CHB_28552,Keq_3485,85TEW/GOL2
,,0.116910762,,0.17,,0.01,,,325.25,,,7.4,CHB_46994 = CHB_28552,Keq_3484,85TEW/GOL2
,,0.116910762,,0.246,,0.01,,,343.75,,,7.4,CHB_46994 = CHB_28552,Keq_3487,85TEW/GOL2
,,0.116910762,,0.226,,0.01,,,338.15,,,7.4,CHB_46994 = CHB_28552,Keq_3486,85TEW/GOL2
,,0.068116946,,0.0036,,,,,298.15,,,7.9,CHB_17203 + CHB_18009 = CHB_16474 + CHB_36761,Keq_3481,85SRI/FIS
,,0.036706052,,0.0036,,,,,298.15,,,8.5,CHB_17203 + CHB_18009 = CHB_16474 + CHB_36761,Keq_3480,85SRI/FIS
,,0.116910762,,0.169,,0.01,,,328.15,,,7.4,CHB_46994 = CHB_28552,Keq_3483,85TEW/GOL2
,,0.116910762,,0.146,,0.01,,,320.25,,,7.4,CHB_46994 = CHB_28552,Keq_3482,85TEW/GOL2
,,0.25,0.23,0.00518,,0.000625,,,298.15,,,6.963,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4035,92TEA/DOB
,,0.165958642,0.1,1.8,,,,,310.15,,,7.8,CHB_17544 + CHB_28843 = CHB_15377 + CHB_28413,Keq_4278,92MEY
,,0.25,,0.0099,,,,,299.15,,,7.2,CHB_15350 + CHB_16069 = CHB_16984 + CHB_26078,Keq_724,54STA
,,0.25,0.218,0.87,,0.00011,,,311.15,,,6.83,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2716,78LYN/GUY
,,0.030497487,,0.00243,,,,,298.15,,,9,CHB_15846 + CHB_16651 = CHB_15361 + CHB_16908,Keq_1418,65DAW/DIC
,,0.030497487,,6.10E-05,,,,,298.15,,,9,CHB_15846 + CHB_16659 = CHB_16908 + CHB_30841,Keq_1419,65DAW/DIC
,,0.25,0.0169,0.79,,0.00116,,,311.15,,,6.8,CHB_15346 + CHB_15996 + CHB_30031 = CHB_15380 + CHB_17552 + CHB_26078,Keq_2717,78LYN/GUY
,,0.015841118,,2.2,,,,,298.15,,,8,CHB_16810 + CHB_16977 = CHB_15361 + CHB_29985,Keq_1414,65BUL/HAN
,,0.064290163,,18.6,,,,,303.15,,,7.5,CHB_15465 = CHB_15380,Keq_1415,65CAN/FOC
,,0.96162571,,10.6383,,,,,312.15,,,4.9,CHB_15377 + PBC_269632 = CHB_17296 + CHB_18089,Keq_1416,65CAR/KIR
,,0.012419708,,0.083,,,,,310.15,,,7.5,MAN_10211 = CHB_16108 + CHB_18041,Keq_1417,65CHI/FEI
,,0.231474089,,9.2,,,,0.107335248,298.15,,,9,CHB_15846 + CHB_541975 = CHB_16908 + MAN_10082,Keq_1410,65BOY/BAR
,,0.1643022,,0.6,,,,0.087742374,298.15,,,7,CHB_541975 + PBC_4156341 = MAN_10082 + MAN_10151,Keq_1411,65BOY/BAR
,,0.19743141,,6,,,,0.09845947,298.15,,,8,CHB_541975 + PBC_4156341 = MAN_10082 + MAN_10151,Keq_1412,65BOY/BAR
,,0.231474089,,60,,,,0.107335248,298.15,,,9,CHB_541975 + PBC_4156341 = MAN_10082 + MAN_10151,Keq_1413,65BOY/BAR
,,0.141832893,,3.98,,,,,298.1,,,7.3,CHB_15377 + CHB_29806 = CHB_15589,Keq_603,53MAS
,,0.545520054,0.372755902,9.70E-06,,,,,299.15,,,8,CHB_15377 + CHB_29985 + PBC_4481 = CHB_16134 + CHB_16810 + PBC_4066204,Keq_624,53OLS/ANF
0.01,,0.03881624,,1.81,,,,,298.15,,,7.2,CHB_15377 + MAN_10001 = CHB_16532 + CHB_21371,Keq_2822,79FLE/TAT
,,0.012096573,,0.0411,,,,,287.75,,,8.1,CHB_15377 + CHB_16454 = CHB_14737 + CHB_16958,Keq_3684,89AIR
,,0.049972003,,1.25E-06,,,,,298.15,,,8,CHB_15673 + CHB_15846 = CHB_16908 + CHS_13906764,Keq_2823,79KIM/PET
,,0.25,0.23,0.005,,0.000551,,,298.15,,,7.011,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4037,92TEA/DOB
,,0.25,0.249925,108,,,,,311.15,2.50E-05,,6.99,CHB_15377 + CHB_4170 = CHB_26078 + CHB_4167,Keq_2899,79LAW/VEE
,,0.25,0.125,9.92,,9.00E-06,,0.025,311.15,,,7.07,CHB_16087 = CHB_30769,Keq_2239,73VEL/GUY
,,0.05,,4.55,,,,,298.15,,,6,CHB_15377 + CHB_29806 = CHB_15589,Keq_483,53BOC/ALB
,,0.25,0.125,10.6,,4.70E-05,,0.025,311.15,,,7.07,CHB_16087 = CHB_30769,Keq_2238,73VEL/GUY
,,0.222847943,0.161423466,0.018,,,,,310.15,,,7.4,CHB_15377 + CHB_15520 = CHB_15505,Keq_4215,98LAE/EIS
,,1.05,,2.44,,,,,298.05,,,7.69,CHB_17295 = CHB_16134 + CHB_35697,Keq_3632,87TEW/GAJ
,,0.25,0.23,0.00535,,0.000556,,,298.15,,,7.011,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4036,92TEA/DOB
,,0.165116255,,0.00787,,7.02E-05,,,298.15,,,7.4,CHB_15422 + CHB_30089 = CHB_15350 + CHB_16761,Keq_2490,74LAN
,,0.1,0.09,0.0143,,0.0024,,,298.15,,,6.5,CHB_15377 + CHB_16452 + CHB_18361 = CHB_17544 + CHB_18021 + CHB_26078,Keq_1520,66WOO/DAV
,,0.1,0.08,1.69,,,0.002,,298.15,,,7.8,CHB_15377 + CHB_16039 + CHB_16452 = CHB_17544 + CHB_17808 + CHB_18021,Keq_1521,66WOO/DAV
,,0.1,0.085,0.495,,,0.0025,,298.15,,,7.06,CHB_15377 + CHB_16039 + CHB_16452 = CHB_17544 + CHB_17808 + CHB_18021,Keq_1522,66WOO/DAV
,,0.1,0.085,0.714,,,0.0025,,298.15,,,7.03,CHB_15377 + CHB_16039 + CHB_16452 = CHB_17544 + CHB_17808 + CHB_18021,Keq_1523,66WOO/DAV
,,0.174382844,0.080711733,8.3,,0.001,,,298.15,,,7.4,CHB_30936 = CHB_15361 + CHB_30089,Keq_1524,67BAR
,0.001,0.016338917,,1,,,,,333.15,,,6.5,CHB_4167 = CHB_37721,Keq_1525,67DAN/YOS
,0.001,0.016338917,,1,,,,,343.15,,,6.5,CHB_4167 = CHB_37721,Keq_1526,67DAN/YOS
,,0.0245,,4.92E-07,,,,,300.15,,,6.83,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_1527,67ENG/DAL
,,0.0245,,4.16E-07,,,,,300.15,,,6.93,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_1528,67ENG/DAL
,,0.0445,,5.84E-07,,,,,300.15,,,6.82,CHB_15377 + CHB_15846 + CHB_29985 = CHB_16134 + CHB_16810 + CHB_16908,Keq_1529,67ENG/DAL
,,0.164977655,,0.0207,,2.40E-05,,,298.15,,,7.4,CHB_15422 + CHB_30089 = CHB_15350 + CHB_16761,Keq_2492,74LAN
,,0.29,,262,,,,,298.15,,,8.4,CHB_15377 + CHB_61553 = CHB_26078 + CHB_37721,Keq_3682,88TEW/STE2
,,0.25,0.125,46,,0.0085,,0.025,311.15,,,7.07,CHB_16087 = CHB_30769,Keq_2217,73VEL/GUY
,,0.25,0.125,52.3,,0.01,,0.025,311.15,,,7.07,CHB_16087 = CHB_30769,Keq_2216,73VEL/GUY
,,0.25,0.125,57.9,,0.0123,,0.025,311.15,,,7.07,CHB_16087 = CHB_30769,Keq_2215,73VEL/GUY
,,0.268604042,0.184301956,50,,,,,298.15,,,7,CHB_15377 + CHB_15638 = CHB_15637,Keq_2214,73SUZ/IWA
,,0.029054438,0.004,0.00492,,0.0042,,,298.15,,,7.24,CHB_15361 + CHB_15422 + CHB_26078 = CHB_16027 + CHB_18021 + CHB_18361,Keq_2213,73SUG
,,0.010552127,,0.82,,,,,310.15,,,9,CHB_16176 = CHB_4280,Keq_2212,73SOM/COS
,,0.4,,0.076,,0.151991108,0.0033,,293.15,,,7.4,CHB_16087 + CHB_18009 = CHB_16474 + CHB_16526 + CHB_16810,Keq_2211,73SHE/GUL
,,0.4,,0.81,,,0.0002,,293.15,,,7.4,CHB_16087 + CHB_18009 = CHB_16474 + CHB_16526 + CHB_16810,Keq_2210,73SHE/GUL
,,0.25,,2.79E-06,,0.00709,,,311.15,,,7.11,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_2990,81MER/MCA
,,0.25,,0.0092,,,,,299.15,,,7.3,CHB_15350 + CHB_16069 = CHB_16984 + CHB_26078,Keq_723,54STA
